CNTY,-1.25,3.2,19.77,13.82,-1,-1.19,-4.62,-1/63,buy,1.94-5.09,-35.31,37.0
DELL,-1.25,119.91,0.99,1.19,-17,0.27,0.14,-17/63,buy,76.9-179.7,-11.72,33.0
TM,-1.24,195.25,5.83,4.33,-11,0,0,-11/63,strongBuy,159.04-255.23,11.44,24.0
SPG,-1.23,176.07,6.04,2.6,-4,0.0,0.0,-4/63,hold,135.15-186.0,-1.58,5.0
DAY,-1.22,72.52,6.21,9.36,-5,-0.23,-2.35,-5/62,buy,47.08-82.69,-4.67,12.0
ENB,-1.19,43.09,2.14,2.44,-3,-0.06,-0.1,-3/63,hold,32.85-44.14,0.7,2.0
ZYME,-1.19,15.01,2.27,10.37,-6,-0.16,-0.54,-6/63,buy,7.97-17.7,3.06,15.0
HMN,-1.18,38.99,5.8,6.69,-4,-0.35,-0.77,-4/62,hold,31.81-43.26,-3.57,10.0
SMC,-1.18,38.0,5.79,1.58,-7,0,0,-7/63,,15.56-40.75,5.26,7.000000000000001
ETSY,-1.18,53.9,3.57,1.88,-6,-0.13,-0.25,-6/63,hold,47.1-80.3,5.64,33.0
IAS,-1.17,10.71,2.87,4.03,-23,0.05,1.69,-23/62,buy,7.98-17.53,-1.31,39.0
DRS,-1.17,32.88,3.92,5.33,-23,0.19,1.37,-23/62,buy,18.6-37.99,-6.33,13.0
MKSI,-1.16,108.3,1.93,2.2,-23,0.76,0.66,-23/63,buy,97.54-147.4,-0.05,27.0
BNT,-1.16,57.8,10.84,4.47,-8,0,0,-8/63,,37.91-62.26,2.35,7.000000000000001
BLND,-1.16,3.8,5.79,6.11,-14,0.05,1.81,-14/62,buy,2.08-5.525,-33.42,31.0
RUSHB,-1.16,54.13,10.29,9.19,-10,0,0,-10/63,,37.85-58.61,2.38,8.0
NEON,-1.15,9.25,1.74,14.31,-15,0,0,-15/63,buy,1.23-15.0,29.41,38.0
NBHC,-1.15,42.81,0.31,2.88,-18,0.06,0.07,-18/63,hold,32.13-51.76,-9.79,17.0
FRPT,-1.15,145.87,0.88,3.73,-21,0.93,6.96,-21/62,buy,82.21-160.91,-4.89,9.0
MCI,-1.14,20.08,4.42,2.12,-4,0,0,-4/62,,16.91-20.98,1.69,4.0
AZO,-1.14,3268.78,5.8,3.88,-7,-2.9,-0.07,-7/63,buy,2510.0-3416.71,6.71,4.0
EFT,-1.13,13.12,2.25,0.81,-1,0,0,-1/62,hold,12.54-13.88,-2.36,5.0
BEAT,-1.1,2.24,9.06,4.57,-2,-0.04,-0.27,-2/63,buy,1.35-3.48,-10.71,36.0
CAAP,-1.09,19.12,3.18,5.06,-3,-0.53,-1.39,-3/62,buy,13.74-20.79,-1.46,8.0
BCAL,-1.08,16.19,2.93,7.11,-2,-0.15,-0.5,-2/63,strongBuy,12.3-18.49,-6.55,12.0
AR,-1.08,34.94,4.39,8.54,-9,-0.09,-1.06,-9/63,hold,20.56-36.28,5.04,4.0
DLR,-1.05,181.74,5.04,7.88,-4,-0.14,-0.45,-4/63,buy,130.28-198.0,-1.63,8.0
APPN,-1.04,33.89,0.01,1.15,-19,0.28,2.93,-19/63,hold,26.28-43.33,-6.58,22.0
GRNQ,-1.04,1.18,3.26,22.31,-11,0,0,-11/62,,0.801-1.878,10.17,37.0
LAD,-1.04,347.95,1.92,7.16,-1,-1.38,-0.14,-1/62,buy,243.0-405.68,-6.67,14.000000000000002
MSDL,-1.03,20.82,2.92,2.16,-3,-0.09,-0.14,-3/62,hold,19.05-24.18,1.63,14.000000000000002
TCBK,-1.03,43.25,1.89,3.23,-19,0.37,0.47,-19/62,hold,31.73-51.06,-7.56,15.0
TPVG,-1.02,7.66,8.92,8.26,-7,-0.12,-0.27,-7/63,hold,6.441-11.58,0.08,34.0
UE,-1.01,21.37,3.38,1.28,-12,-0.04,0.27,-12/63,buy,15.805-23.85,-6.77,10.0
AVNW,-1.0,18.4,5.48,3.03,-10,-0.81,-30.04,-10/63,buy,12.96-38.85,21.47,53.0
SPRB,-1.0,0.43,5.81,0.48,-16,0.12,0.41,-16/63,hold,0.365-5.95,-13.95,93.0
CBNK,-1.0,28.03,2.66,6.84,-4,-0.03,-0.04,-4/63,buy,19.02-31.22,0.86,10.0
NATR,-0.99,14.65,2.25,5.96,-20,0.02,0.32,-20/63,buy,10.81-21.72,-9.22,33.0
AIO,-0.98,24.27,7.09,4.73,-7,0,0,-7/62,,17.42-25.65,5.77,5.0
CUZ,-0.98,30.55,13.62,3.44,-6,-0.04,-0.44,-6/64,buy,21.58-32.55,-0.75,6.0
KYN,-0.98,13.21,6.09,6.35,-5,0,0,-5/63,hold,8.35-13.69,1.0,4.0
NTB,-0.97,36.72,4.01,0.9,-21,0.54,0.55,-21/62,strongBuy,28.73-40.55,-2.12,9.0
EOI,-0.97,20.77,3.68,2.82,-1,0,0,-1/63,,16.03-22.1,-3.38,6.0
DV,-0.96,19.61,5.38,6.85,-5,-0.07,-0.43,-5/63,strongBuy,16.115-43.0,1.43,54.0
ARQ,-0.96,7.36,4.23,15.69,-6,-0.01,-0.06,-6/62,strongBuy,2.5-8.26,-2.17,11.0
JILL,-0.95,28.19,3.75,8.57,-9,-0.06,-0.07,-9/62,buy,23.06-40.61,13.16,31.0
TTP,-0.94,47.61,1.68,4.5,-1,0,0,-1/55,,28.0-53.07,-2.1,10.0
LMB,-0.94,94.12,0.58,11.39,-22,1.53,4.14,-22/62,buy,35.235-107.0,-2.93,12.0
EVTC,-0.94,34.62,1.35,0.97,-21,0.27,0.38,-21/63,strongBuy,28.76-42.21,-0.64,18.0
SABA,-0.93,9.17,3.34,4.26,-5,0,0,-5/63,,7.28-9.24,6.16,1.0
SHBI,-0.93,15.78,1.84,8.67,-2,0.0,-0.01,-2/63,hold,10.06-17.61,-1.46,10.0
IVT,-0.92,30.08,3.89,1.54,-8,0.03,-1.07,-8/62,buy,23.53-31.65,-2.39,5.0
SND,-0.92,2.31,12.55,5.18,-21,-0.08,0.27,-21/62,hold,1.652-2.8,0.87,18.0
RWAY,-0.91,11.1,2.88,3.95,-5,-0.27,-0.58,-5/62,hold,9.87-13.74,8.11,19.0
VERO,-0.91,0.43,7.35,6.22,-14,-0.45,-0.43,-14/63,hold,0.277-2.215,30.18,80.0
EVCM,-0.89,10.97,8.09,5.38,-3,-0.3,-7.69,-3/62,buy,6.22-12.351,-2.64,11.0
CAH,-0.89,119.3,1.78,3.57,-14,-0.2,0.07,-14/62,hold,93.17-126.23,-0.87,5.0
HLLY,-0.89,3.05,10.0,6.15,-11,-0.13,-4.98,-11/62,buy,2.29-5.23,13.11,42.0
ENIC,-0.87,2.85,5.36,2.35,-3,0,0,-3/63,strongBuy,2.51-3.24,1.4,12.0
GRDN,-0.87,19.79,8.85,8.76,-3,0,0,-3/62,buy,14.16-25.735,-7.48,23.0
NOM,-0.87,11.95,2.76,5.13,-6,0,0,-6/62,,9.83-12.25,9.71,2.0
NTIC,-0.86,13.42,10.01,5.24,-4,-0.12,-0.49,-4/63,buy,11.55-19.63,-3.28,32.0
BTO,-0.86,35.4,3.26,5.81,0,0,0,0/63,,26.11-39.87,-4.76,11.0
EPD,-0.86,31.83,4.61,4.39,-3,-0.02,-0.03,-3/63,buy,26.12-34.63,0.13,8.0
MTSI,-0.86,136.53,6.64,11.48,-8,0.0,-0.0,-8/63,buy,79.25-143.9,6.57,5.0
BWMN,-0.85,25.66,14.13,5.34,-7,-0.41,-1.33,-7/63,buy,19.925-42.9,-3.23,40.0
CRH,-0.85,93.24,5.87,2.39,1,-0.12,-0.06,1/63,buy,66.42-104.23,-7.46,11.0
BUR,-0.81,13.24,3.32,0.44,-19,0.21,0.73,-19/63,buy,12.07-16.77,-2.34,21.0
SGC,-0.81,16.09,7.25,3.83,-10,0.06,-0.01,-10/63,strongBuy,11.66-21.8,-1.43,26.0
BPMC,-0.81,88.35,5.05,0.27,-19,4.5,2.96,-19/62,buy,72.24-121.9,-7.31,28.000000000000004
TPZ,-0.77,20.57,5.46,5.46,-3,0,0,-3/63,,13.79-20.99,0.83,2.0
SPCE,-0.77,6.53,8.5,6.71,-21,5.28,1.15,-21/62,hold,5.265-48.6,-2.3,87.0
FTAI,-0.76,151.38,2.67,5.52,-16,0.41,0.87,-16/63,buy,46.027-177.18,-13.1,15.0
FAT,-0.76,5.36,7.65,6.78,-4,-2.01,-1.88,-4/62,buy,4.51-9.475,1.49,43.0
LZM,-0.75,7.03,8.94,2.55,-6,-0.09,-1.82,-6/62,buy,4.52-9.54,4.27,26.0
ELTX,-0.75,5.62,12.63,12.67,-11,-0.34,-0.57,-11/62,strongBuy,2.96-11.45,10.85,51.0
LCID,-0.75,3.29,9.55,2.95,-21,-0.01,-0.05,-21/63,hold,1.93-4.43,38.3,26.0
NGL,-0.74,5.31,12.63,7.54,-14,-0.51,-6.67,-14/62,hold,3.84-6.2,15.25,14.000000000000002
YSG,-0.74,3.51,8.68,2.19,6,-1.13,-1.54,6/63,strongBuy,1.99-5.223,-25.36,33.0
BSRR,-0.73,29.1,1.95,4.6,-18,0.12,0.19,-18/63,hold,17.69-35.13,-5.15,17.0
ZI,-0.73,10.64,14.25,7.41,-6,-0.16,-1.7,-6/62,hold,7.65-18.695,0.14,43.0
FRA,-0.72,13.46,1.05,0.98,2,0,0,2/63,,12.15-14.5,-2.52,7.000000000000001
CHCT,-0.72,19.45,0.79,8.4,-3,-0.6,-4.23,-3/63,hold,15.06-28.1,5.45,31.0
TRV,-0.68,242.29,3.57,1.89,-17,2.16,0.71,-17/63,hold,189.87-269.56,-5.71,10.0
HWBK,-0.67,29.46,6.99,15.76,-4,-0.34,-2.22,-4/63,,17.86-34.0,-3.25,13.0
KPRX,-0.67,3.63,5.22,4.77,-16,0.0,0.01,-16/63,strongBuy,3.0-8.982,5.79,60.0
KMI,-0.65,28.27,5.02,9.61,-3,-0.01,-0.06,-3/63,hold,16.47-28.81,0.96,2.0
IBKR,-0.63,183.72,3.18,11.11,-2,-0.12,-0.07,-2/62,buy,83.86-193.42,-2.25,5.0
RGP,-0.62,9.08,3.57,5.49,-17,-1.46,69.38,-17/62,buy,7.9-14.29,8.7,36.0
VCTR,-0.62,66.05,9.51,8.46,-4,-0.24,-0.2,-4/62,hold,32.547-73.42,-0.33,10.0
IIIV,-0.61,23.52,1.32,2.48,-18,3.64,56.97,-18/62,buy,17.54-26.66,-2.51,12.0
DAN,-0.61,11.36,5.09,5.25,-15,-0.26,-1.58,-15/62,hold,7.58-14.22,29.93,20.0
DKNG,-0.6,37.45,4.19,0.46,-13,0.2,8.61,-13/62,buy,28.69-49.57,-16.96,24.0
TG,-0.6,7.87,8.21,5.91,-6,0,0,-6/63,,3.98-9.22,10.93,15.0
CPAY,-0.6,341.85,1.18,1.9,-15,0.07,0.01,-15/63,strongBuy,247.1-385.3,-8.01,11.0
SPNT,-0.59,15.7,4.01,6.93,-3,-0.06,-0.16,-3/63,,10.84-16.5,2.55,5.0
PRAX,-0.59,80.93,7.93,12.6,-7,-0.22,-0.16,-7/63,buy,26.11-86.93,8.96,7.000000000000001
GTX,-0.57,8.96,7.61,6.23,-8,-0.17,-0.45,-8/62,strongBuy,7.13-10.16,12.5,12.0
XFLT,-0.57,6.78,4.35,0.72,1,0.0,0.0,1/63,,6.29-7.76,-0.47,13.0
ACRV,-0.56,6.62,1.86,0.65,-16,0.05,0.09,-16/63,strongBuy,3.19-11.9,1.81,44.0
SGLY,-0.55,2.04,8.98,14.04,-12,-11.07,-10.88,-12/63,,1.27-7.65,22.06,73.0
SPFI,-0.55,34.49,1.76,4.24,-15,0.08,0.12,-15/63,strongBuy,24.05-40.905,-9.84,16.0
CVNA,-0.55,177.16,5.75,1.43,-6,3.92,16.41,-6/62,hold,40.209-268.339,-38.01,34.0
RCEL,-0.55,13.24,1.44,11.39,-2,-0.39,-0.54,-2/63,buy,7.51-18.93,1.44,30.0
PAR,-0.55,74.08,7.54,17.57,-4,-0.06,-0.4,-4/63,buy,37.74-82.24,-2.67,10.0
SELF,-0.54,5.24,5.96,2.43,-1,0,0,-1/63,buy,4.01-5.85,0.09,10.0
NXG,-0.53,48.4,7.55,6.1,-3,0,0,-3/63,,32.04-53.84,2.32,10.0
WMK,-0.53,68.05,1.65,2.82,-18,0.34,0.8,-18/62,,58.87-76.62,-3.03,11.0
STXM,-0.52,26.37,3.62,1.06,-18,1,1,-18/63,,23.01-28.49,-2.42,7.000000000000001
CVRX,-0.51,13.64,1.96,28.54,-6,-1.4,-2.67,-6/62,buy,6.4-30.38,0.88,55.00000000000001
FHI,-0.51,41.08,4.27,5.79,0,-0.56,-0.64,0/63,hold,31.24-43.92,-0.83,6.0
ETN,-0.5,342.58,0.35,1.52,-15,0.51,0.22,-15/62,buy,234.2-379.99,-5.22,10.0
DNB,-0.5,12.36,2.42,4.98,-13,0.0,0.03,-13/63,hold,8.775-12.945,0.96,5.0
GTBP,-0.49,3.0,21.17,30.82,-12,0,0,-12/63,strongBuy,1.72-10.66,-6.33,72.0
TBI,-0.49,8.12,6.9,5.38,-8,-0.28,-14.27,-8/63,strongBuy,6.63-14.91,15.52,46.0
LITE,-0.48,89.35,8.39,15.6,-9,-3.58,-1.46,-9/62,buy,38.285-96.25,7.7,7.000000000000001
PGC,-0.48,31.61,4.69,8.06,-15,0.21,0.67,-15/62,strongBuy,20.3-37.88,-16.29,17.0
MTRX,-0.46,12.55,1.34,4.87,-16,0.06,0.3,-16/63,buy,8.61-13.9,-6.37,10.0
FDX,-0.46,274.41,4.06,2.82,3,-2.43,-0.57,3/62,buy,234.45-313.84,-4.96,13.0
NETZ,-0.46,75.23,0.4,0.24,-16,1,1,-16/63,,55.55-78.51,-1.74,4.0
UIS,-0.44,6.67,14.69,11.86,-13,-1.74,19.45,-13/62,hold,3.32-8.93,-11.54,25.0
VLGEA,-0.44,31.4,7.57,3.51,-22,0.09,0.34,-22/64,,24.57-33.99,2.05,8.0
LSCC,-0.43,56.28,2.26,5.3,-3,-0.14,-0.61,-3/62,buy,40.65-85.69,9.83,34.0
WRB,-0.43,57.93,1.57,1.5,-15,0.25,0.26,-15/62,buy,47.586666-65.49,-5.2,12.0
CENTA,-0.42,32.51,1.85,7.62,0,0,0,0/62,buy,27.7-41.03,1.45,21.0
SNPX,-0.41,3.69,1.1,16.79,-11,0,0,-11/62,,2.32-7.225,28.16,49.0
DX,-0.41,12.67,7.28,2.48,-8,0.3,-2.5,-8/62,buy,11.36-13.13,2.05,4.0
REFI,-0.41,15.61,4.74,2.68,0,-0.03,-0.04,0/63,buy,14.82-16.75,2.28,7.000000000000001
BKE,-0.4,51.63,9.75,9.29,-7,-0.07,-0.08,-7/63,hold,34.87-54.25,8.54,5.0
ACNT,-0.4,11.47,9.38,9.7,-8,-1.35,-7.98,-8/62,,8.16-12.38,8.54,7.000000000000001
DOMO,-0.39,7.11,4.05,0.7,-8,0.35,1.03,-8/62,hold,6.11-12.229,-23.63,42.0
CUK,-0.37,22.0,1.33,15.45,1,0,0,1/62,,12.5-24.66,-3.05,11.0
SPE,-0.37,14.84,2.54,3.36,2,0,0,2/63,,11.83-15.74,0.82,6.0
BMY,-0.37,56.57,0.11,3.41,-17,0.74,0.47,-17/63,hold,39.35-61.08,-1.2,7.000000000000001
RSG,-0.37,201.04,0.06,0.37,-14,0.28,0.18,-14/63,hold,162.27-220.58,-5.46,9.0
GNTY,-0.36,34.2,0.41,2.67,-15,0.16,0.28,-15/63,hold,27.01-38.93,-4.7,12.0
LPX,-0.33,106.89,5.39,1.14,-17,0.49,0.46,-17/63,hold,63.76-122.87,-4.21,13.0
ZS,-0.33,185.84,8.78,4.06,-17,0.33,0.5,-17/63,buy,153.45-259.61,-8.13,28.000000000000004
RMD,-0.33,231.67,2.49,0.32,-15,0.8,0.42,-15/62,hold,166.9-260.49,-4.26,11.0
DRVN,-0.33,15.85,1.86,6.27,1,-0.26,-1.94,1/62,buy,10.59-17.446,0.88,9.0
JRSH,-0.33,3.43,7.43,7.2,-3,-0.2,-2.22,-3/63,buy,2.68-3.585,4.08,4.0
IBCP,-0.33,34.52,3.97,4.39,-16,0.07,0.11,-16/63,hold,22.53-40.32,-7.39,14.000000000000002
LCNB,-0.33,15.0,2.6,2.1,-13,0.18,0.87,-13/63,hold,12.42-17.92,-11.58,16.0
LNC,-0.32,32.37,5.63,2.3,-16,4.42,4.33,-16/63,hold,25.1-36.98,-5.87,12.0
SSP,-0.32,2.5,21.24,6.63,-16,-0.63,-0.5,-16/63,buy,1.68-9.35,24.4,73.0
SSTI,-0.31,13.44,10.0,9.6,-9,-0.33,-3.93,-9/63,buy,9.329-24.44,14.73,45.0
BLFS,-0.31,26.42,11.09,6.78,-6,-0.11,-0.64,-6/62,buy,14.5-28.88,5.34,9.0
BJRI,-0.31,36.67,7.08,3.78,-9,0.08,-6.8,-9/63,hold,27.61-38.87,6.93,6.0
SMRT,-0.28,1.8,17.97,4.67,-12,0.0,-0.08,-12/63,hold,1.17-3.47,17.78,48.0
GDIV,-0.27,15.37,0.45,0.19,-16,1,1,-16/63,,13.27-15.8,1.01,3.0
ETB,-0.25,14.99,4.12,2.47,2,0,0,2/62,,12.69-15.35,0.87,2.0
GLOB,-0.24,219.28,0.77,7.17,-17,0.02,0.01,-17/63,buy,151.68-251.502,1.63,13.0
RLI,-0.22,162.64,1.53,0.97,-13,0.72,0.64,-13/63,hold,132.3-182.29,-8.22,11.0
RRGB,-0.22,5.91,19.74,13.26,-11,-0.81,-1.22,-11/62,buy,2.97-11.74,15.91,50.0
BLX,-0.22,36.69,3.68,6.42,-2,0,0,-2/63,strongBuy,22.93-36.74,8.89,0.0
WSFS,-0.21,53.29,3.83,5.05,-15,0.07,0.06,-15/63,hold,40.2-62.75,-7.9,15.0
BHF,-0.21,48.09,4.51,3.23,-16,0.69,0.16,-16/63,hold,40.0-54.73,-3.97,12.0
MYRG,-0.2,153.41,2.85,20.06,-3,-1.78,-1.16,-3/63,buy,86.6-181.02,5.18,15.0
CIB,-0.2,31.99,3.72,1.81,-15,0.88,0.63,-15/62,hold,30.25-37.85,-4.63,15.0
ARL,-0.2,15.5,1.02,2.68,-19,0.18,0.16,-19/63,,12.51-25.96,6.06,40.0
EMO,-0.19,46.75,10.74,5.78,0,0,0,0/63,,33.71-50.73,-3.53,8.0
JAKK,-0.18,28.39,4.34,6.17,-19,1.08,1.16,-19/63,buy,17.06-36.63,-0.11,22.0
ZK,-0.17,28.43,1.24,11.6,-8,-1.75,-0.61,-8/63,buy,13.0-32.76,20.08,13.0
WELL,-0.16,125.82,0.67,0.36,-11,0.14,0.42,-11/63,buy,85.4-140.75,-9.2,11.0
CHD,-0.16,104.64,0.71,1.87,-13,0.2,0.26,-13/63,hold,93.45-113.5,-6.36,8.0
TOST,-0.15,37.6,7.26,14.36,3,-0.11,-1.02,3/63,hold,16.13-44.115,-13.03,15.0
CMPO,-0.13,15.82,14.05,7.66,-3,-1.29,-3.55,-3/62,buy,4.61-17.03,2.65,7.000000000000001
CNO,-0.13,37.55,0.77,5.44,-15,0.48,0.84,-15/62,hold,24.92-40.91,-3.41,8.0
JCE,-0.12,15.57,7.49,2.44,0,0,0,0/63,,12.8-16.28,3.21,4.0
NTG,-0.11,53.36,7.7,5.27,0,0,0,0/56,,33.555-59.45,0.14,10.0
ZD,-0.09,55.32,7.79,11.94,-1,-1.72,-2.68,-1/62,hold,37.76-70.9,-1.3,22.0
QCRH,-0.07,79.68,1.47,4.4,-11,1.61,1.16,-11/62,strongBuy,53.22-96.08,-12.09,17.0
OR,-0.07,18.53,8.25,0.26,-14,0.03,0.2,-14/63,buy,12.77-21.289,-7.07,13.0
TRIN,-0.07,14.7,6.33,4.86,-1,-0.01,-0.02,-1/63,buy,13.045-15.26,6.4,4.0
TR,-0.06,32.55,11.49,4.9,-1,0.0,-0.08,-1/63,,27.58-34.2233,0.71,5.0
CLAR,-0.06,4.65,13.39,4.21,-12,0.49,-7.58,-12/62,buy,3.89-7.55,7.96,38.0
SOC,-0.04,24.91,10.04,3.82,-5,-0.68,-1.21,-5/63,buy,10.11-28.67,11.28,13.0
ALL,-0.02,191.45,0.54,0.52,-13,2.76,4.09,-13/63,strongBuy,148.23-209.88,-3.05,9.0
SSBK,-0.01,32.4,2.46,6.42,-12,0.04,0.05,-12/63,strongBuy,22.13-39.16,-12.56,17.0
GT,-0.01,8.83,3.37,4.58,-16,0.1,9.42,-16/62,hold,7.27-14.97,-2.72,41.0
UNB,-0.01,28.73,10.58,8.28,3,0,0,3/63,,21.0-37.7,-9.05,24.0
TRAK,0.0,22.57,9.95,11.68,1,0,0,1/63,strongBuy,10.19-25.01,-5.19,10.0
IP,-0.0,52.85,4.88,4.79,-14,0.32,1.07,-14/63,hold,32.7-60.36,-11.33,12.0
ANSS,0.01,338.38,3.91,3.75,-16,1.41,0.78,-16/63,hold,289.82-363.03,-1.14,7.000000000000001
CBL,0.01,30.7,8.03,9.71,-2,0,0,-2/63,buy,20.97-32.2,6.29,5.0
BAP,0.02,184.38,3.17,0.35,-13,0.08,0.02,-13/63,buy,144.26-200.0,-4.59,8.0
CFFI,0.03,70.54,5.09,10.33,3,0,0,3/63,,33.51-80.87,-5.0,13.0
DT,0.05,54.81,1.38,1.3,-17,0.09,0.27,-17/63,buy,39.42-61.41,6.79,11.0
LOVE,0.05,24.51,6.2,2.41,-1,0.57,1.75,-1/63,buy,18.21-39.49,-34.88,38.0
PK,0.06,14.19,2.02,1.8,-17,0.03,0.02,-17/63,hold,13.235-18.05,4.35,21.0
OLP,0.06,27.22,1.03,1.54,-13,0.48,3.93,-13/63,buy,19.25-30.45,-2.84,11.0
CCBG,0.07,35.89,0.39,3.98,-12,0.11,0.16,-12/63,strongBuy,25.45-40.86,-6.23,12.0
FGB,0.08,4.36,7.03,3.71,2,0,0,2/63,,3.39-4.48,2.75,3.0
COOP,0.08,95.39,3.97,2.51,-15,0.41,0.16,-15/63,buy,61.38-103.05,-1.78,7.000000000000001
UGI,0.09,28.63,3.28,9.7,-11,0.18,-2.78,-11/63,buy,21.68-30.48,16.2,6.0
BKR,0.1,42.66,0.11,6.51,-14,0.14,0.27,-14/63,buy,28.32-45.17,-3.87,6.0
ASTI,0.11,3.13,5.58,17.84,-8,0,0,-8/63,,2.25-87.8,20.13,96.0
FLS,0.12,58.45,0.75,5.63,-14,0.05,0.09,-14/63,buy,39.21-62.32,-2.1,6.0
PJT,0.12,156.52,2.15,7.5,-16,2.56,5.87,-16/62,hold,88.51-168.92,0.42,7.000000000000001
ATEC,0.12,9.37,11.43,31.3,-7,-0.13,-0.75,-7/62,buy,4.88-17.34,-5.98,46.0
CTRI,0.12,20.13,14.76,13.47,0,-0.5,-1.98,0/62,buy,14.47-28.645,-4.67,30.0
PPL,0.12,32.27,2.2,0.13,-12,0.05,0.15,-12/63,buy,25.35-35.15,-5.37,8.0
PMTS,0.13,32.05,6.33,15.82,-7,-0.45,-0.67,-7/62,buy,15.0-35.188,13.42,9.0
AVB,0.13,219.17,1.99,0.49,-12,3.32,2.41,-12/62,hold,169.37-239.29,-4.09,8.0
BOW,0.14,33.85,11.35,7.92,1,0,0,1/63,hold,22.14-37.81,-3.81,10.0
BRID,0.14,10.8,2.8,9.63,-3,0,0,-3/62,,7.77-14.69,14.35,26.0
NIE,0.14,24.15,4.37,3.45,3,0,0,3/63,,20.71-25.44,3.1,5.0
SPOK,0.15,16.03,1.88,5.34,-8,0.0,0.03,-8/62,hold,13.24-18.14,0.44,12.0
VALU,0.16,53.62,11.84,9.22,-2,0,0,-2/62,,36.0-57.68,4.98,7.000000000000001
IFS,0.16,28.9,4.13,3.92,-3,0.1,-0.11,-3/62,strongBuy,20.56-30.59,-0.14,6.0
MCB,0.16,59.5,0.22,6.49,-12,0.08,0.05,-12/63,strongBuy,32.46-69.56,-5.14,14.000000000000002
EFSC,0.17,55.89,1.13,6.95,-13,0.51,0.46,-13/62,strongBuy,37.28-63.13,-5.15,11.0
MGRC,0.18,111.2,4.07,1.55,-13,2.92,1.32,-13/62,buy,95.5-130.86,-6.09,15.0
BAM,0.18,54.68,8.99,7.61,2,-0.29,-0.73,2/62,hold,37.19-59.58,-0.59,8.0
EFR,0.18,12.92,4.67,2.14,5,0,0,5/63,,12.32-13.4,0.1,4.0
GLDD,0.19,11.77,2.44,1.28,-12,0.54,11.61,-12/62,strongBuy,6.55-12.89,-3.82,9.0
BELFB,0.2,81.17,0.76,1.83,-16,1.87,2.07,-16/62,buy,45.75-92.61,7.19,12.0
CXT,0.2,59.62,0.02,3.51,-15,0.04,0.03,-15/63,buy,52.89-64.8,4.63,8.0
XNCR,0.21,24.13,10.34,10.16,-7,0.03,-0.05,-7/63,buy,15.31-27.24,1.7,11.0
FISI,0.23,26.81,1.11,5.33,-15,0.95,1.02,-15/62,hold,16.29-29.34,1.6,9.0
BLZE,0.23,6.52,9.45,3.39,-17,0.03,0.21,-17/62,buy,4.91-12.65,4.45,48.0
LZB,0.23,43.53,7.33,3.94,-18,0.63,0.93,-18/62,hold,32.0-46.47,1.7,6.0
INV,0.23,13.54,8.59,12.83,-7,0,0,-7/62,,8.55-18.75,18.09,28.000000000000004
WSR,0.24,14.2,6.26,3.62,-15,0.21,12.37,-15/62,strongBuy,10.77-15.36,-1.62,8.0
CVKD,0.25,15.85,33.19,21.81,-15,-2.96,-2.47,-15/62,strongBuy,5.4-32.55,8.52,51.0
MCO,0.25,479.15,3.08,2.13,-14,0.6,0.21,-14/63,hold,360.05-503.95,0.95,5.0
IROQ,0.27,23.3,2.18,9.94,1,0,0,1/63,,14.85-24.0,8.54,3.0
IDA,0.27,108.94,0.3,3.95,-10,0.27,0.21,-10/63,hold,86.43-120.42,-8.28,10.0
SLG,0.28,68.08,6.04,1.19,-8,0.32,0.81,-8/63,hold,41.81-82.81,-13.73,18.0
SKX,0.28,69.09,2.64,2.61,-20,0.59,0.51,-20/62,buy,55.67-75.09,13.49,8.0
BOTJ,0.28,15.05,5.77,6.1,1,0,0,1/63,,9.65-17.05,3.39,12.0
CWD,0.29,0.7,8.98,12.58,-11,-0.6,-18.46,-11/62,buy,0.374-1.48,29.33,53.0
SAR,0.3,24.32,3.19,4.54,-14,0.48,0.5,-14/63,hold,21.56-26.49,-0.86,8.0
BASE,0.3,15.81,16.18,5.81,-8,0.06,0.68,-8/63,buy,13.53-32.0,-28.97,51.0
IRTC,0.3,90.82,4.2,20.68,-8,-0.42,-0.91,-8/63,buy,55.92-124.115,18.81,27.0
CNH,0.31,11.2,5.32,1.17,-14,0.05,0.22,-14/62,hold,9.28-13.3,-1.79,16.0
HCP,0.32,34.38,0.88,0.75,-13,0.28,53.28,-13/62,hold,20.89-34.39,1.63,0.0
SOTK,0.32,4.18,3.35,1.68,-9,0.01,1.04,-9/63,buy,3.5-6.12,-9.09,32.0
IHG,0.33,122.74,6.33,5.11,4,0,0,4/63,buy,90.62-131.68,0.01,7.000000000000001
LH,0.33,229.15,1.56,3.09,-12,0.18,0.05,-12/63,buy,191.97-247.99,-3.8,8.0
SBGI,0.33,17.14,6.82,2.73,-17,3.18,15.62,-17/62,hold,11.13-18.45,3.73,7.000000000000001
AAP,0.33,46.34,10.13,9.85,-6,-1.28,-2.51,-6/62,hold,35.59-88.56,16.64,48.0
ACRS,0.34,2.6,12.95,53.46,3,-0.05,-12.51,3/63,buy,0.856-5.17,-52.31,50.0
MEDP,0.35,339.46,5.13,0.54,-15,0.29,0.1,-15/63,hold,277.72-459.77,3.94,26.0
SMAR,0.36,56.2,0.53,0.59,-12,0.28,0.91,-12/63,hold,35.52-56.55,0.46,1.0
ROOT,0.37,75.32,1.01,41.93,-11,10.5,7.39,-11/63,hold,7.22-118.15,-39.1,36.0
